,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid
4/30/1990 16:00,,96438278.34,99472544.64,49027533.83,99515754.3,97513802.48,73348605.37,99540590.8,97495164.72,99469066.57,98884444.93,94664710.55,98968463.89,72285591.22,99425409.62,99501199.02,95845995.78,99524155.41,99549734,98475083.04,80838335.8,99445636.21,72079069.78,97489846.13,97097213.18,99451179.3,95611973.29,
4/30/1990 17:00,,74725563.99,79502661.18,14385493.11,80398885.36,76245418.86,65010687.84,83733182.91,72630544.32,79596220.31,80623145.96,73158455.42,78631701.45,52805773.88,90647265.96,74607156.43,74263527.33,79103305.8,85085458.86,78501679.37,39227879.08,84767883.89,35724557.71,76343063.95,77302043.43,81922672.61,71995741.02,
4/30/1990 18:00,,12899804.53,13428930.35,10618367.78,13456163.68,13092838.77,10453681.19,14168762.5,12971994.96,13585245.99,13908749.93,12442647.29,13216642.56,13019074.05,15212742.16,13727877.94,12769845.54,13174918.33,14087707.04,13156089.5,12588526.04,13971448.28,4480918.507,13083351.02,13036629.33,13722115.01,10247428.36,
4/30/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
4/30/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
4/30/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
4/30/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
4/30/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 1:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 2:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 3:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 4:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 5:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 6:00,,23907846.83,23809391.82,24239778.65,25902418.27,23347283.83,4763951.76,26603258.31,20231708.55,16954555.55,25945473.32,22448611.26,26088379.92,20042033.73,27396433.71,27989057.1,23426094.46,27111145.04,19099861.42,23856313.12,23071317.44,26422880.68,23415167.66,24709542.68,7443814.814,12706847.39,23717452.07,
5/1/1990 7:00,,87587039.54,90071269.34,90420452.16,92849539.07,85344680.44,35166576.55,94621536.72,83751718.39,28529796.23,91559852.11,80754126.46,92740729.91,59952034.45,95671255.44,99675420.07,85878611.15,94966608.05,83041827.02,86946777.77,87052002.55,93524193.51,84592908.34,89349281.34,66220129.76,91046289.03,85427386.19,
5/1/1990 8:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,58947805.16,99566493.02,99770126.79,62108387.95,99724651.58,95636574.99,99535154.4,65273847.41,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,99735031.74,
5/1/1990 9:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,42465427.31,99566493.02,99770126.79,97089062.83,99724651.58,99625299.34,99535154.4,57310929.26,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,97901722.75,99397258.33,93500307.2,99789769.96,99735031.74,
5/1/1990 10:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,39875322.52,99566493.02,99770126.79,99513894.11,99724651.58,76057171,99535154.4,59792230.18,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,72399097.68,99397258.33,64755800.61,99789769.96,99735031.74,
5/1/1990 11:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,40677626.21,99566493.02,99770126.79,99513894.11,99724651.58,34057764.59,99535154.4,62643369.52,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,91576150.59,99535607.42,92246939.54,99397258.33,99674870.58,89516752.85,99735031.74,
5/1/1990 12:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,34615859.86,99566493.02,99770126.79,65037501.48,99724651.58,92716795.24,99535154.4,50100425.5,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,39496737.89,99535607.42,81304130.44,99397258.33,99474628.89,92028643.96,99735031.74,
5/1/1990 13:00,,99519718.96,99642318.24,94255225.11,99758145.8,99698165.6,31441038.15,99566493.02,99770126.79,80531034.44,99724651.58,99625299.34,99535154.4,83009773.7,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,31626472.9,99535607.42,69786639.68,99397258.33,85050575.54,80870515.51,99735031.74,
5/1/1990 14:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,34424845.82,99566493.02,99770126.79,99513894.11,99724651.58,81344509.32,99535154.4,60200156.08,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,40881324.7,99535607.42,38534665.48,99397258.33,51359974.68,65152719.68,99735031.74,
5/1/1990 15:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,51044822.65,92934296.6,99770126.79,63294228.41,99724651.58,78169286.37,99535154.4,68781590.87,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,66618296.87,99535607.42,23781369.6,99397258.33,50577008.66,40625544.26,99735031.74,
5/1/1990 16:00,,97067937.97,99599642.25,99765368.14,99758145.8,97616735.34,50737799.86,59609270.86,99770126.79,85324275.1,98400271.76,31691662.11,92395462.94,54575416.94,99779469.74,99739193.3,95841707.99,99662897.23,99378220.58,96967005.91,38408190.39,98928873.09,13392305.6,98289986.38,64897570.12,83524739.75,95635862.34,
5/1/1990 17:00,,78124863.8,80628457.87,83609232.9,84675876.23,77419066.45,12823240,43054031.61,81922207.96,37349148.51,78002481.5,29117246.47,66163521.19,16707605.32,80485242.71,89099779.42,75849628.66,82067491.33,80205086.75,76702325.71,30505343.77,78954913.2,8599719.195,78829600.98,17174338.93,49249577.72,72676647.34,
5/1/1990 18:00,,13368378.83,13546365.76,14082860.69,14137557.01,13091271.6,4034369.968,10522258,13957069.15,13055718.21,7562365.704,5532032.042,10631574.03,4398320.868,4793957.155,14609144.51,12723735.94,13624558.92,13388830.03,12841389.21,721972.053,13291508.08,599064.563,12750104.98,5884133.709,9716365.583,12991889.6,
5/1/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/1/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 1:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 2:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 3:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 4:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 5:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 6:00,,25015802.6,11156167.87,27924282.67,28907089.95,25711900.91,24846135,26919585.75,25550440.16,24448003.89,22473202.94,21236315.26,22982429.2,1956824.821,25969699.92,29124074.94,25219073.77,25935723.7,29027364.75,17901902.07,11691313.72,25210391.89,15479738.73,25893197.99,28018287.48,25832569.96,24090531.66,
5/2/1990 7:00,,95525358.52,56422761.21,96100202.31,97571476.82,91504418.21,90481285.47,94133164.46,92612024.11,87212315.4,81835963.06,75148830.38,83085396.78,41520505.47,91098029.37,99739193.3,89658330.44,93105483.16,97165177.41,64888856.68,44789835.35,89809799.17,25571103.38,90266518.65,96061267.15,92165852.72,85944192.17,
5/2/1990 8:00,,99519718.96,76798845.11,99765368.14,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,60661905.37,94600657.16,99535154.4,93721550.09,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,55509844.26,51422830.91,99535607.42,98199721.61,96887623.47,99674870.58,99789769.96,99735031.74,
5/2/1990 9:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,69102080.65,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,75401602.4,99535607.42,99705938.25,70923203.9,99674870.58,99789769.96,99735031.74,
5/2/1990 10:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,77074472.5,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,83469390.85,99535607.42,99705938.25,90120876.72,99674870.58,99789769.96,99735031.74,
5/2/1990 11:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,87596569.93,99724651.58,99625299.34,99535154.4,75120480.55,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,80658832.63,95047327.69,99674870.58,99789769.96,99735031.74,
5/2/1990 12:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,72717748.5,99724651.58,99625299.34,99535154.4,99460514.43,92945803.19,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,51503020.32,99535607.42,97689017.8,80008122.39,99674870.58,99789769.96,99735031.74,
5/2/1990 13:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,90335037.66,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,99460514.43,79603005.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,84928518.79,99535607.42,90518810.39,43024619.94,99674870.58,99789769.96,99735031.74,
5/2/1990 14:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,84055122.32,96239460.17,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,71058617.76,84857225.55,99674870.58,99789769.96,99735031.74,
5/2/1990 15:00,,99519718.96,99642318.24,99765368.14,99758145.8,99698165.6,99757187.71,84663637.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,94241806.62,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,47021590.89,88675909.6,99535607.42,46522235.46,44541629.81,99674870.58,99789769.96,99735031.74,
5/2/1990 16:00,,94215300.09,99642318.24,99765368.14,99758145.8,98831133.08,99757187.71,99566493.02,99683209.45,98495823.55,96844361.88,92798398.21,99535154.4,85065568.5,94929667.88,99739193.3,99791696.95,99662897.23,99642733.36,34815361.85,93120972.81,99269999.84,36213426.67,36479103.86,98542765.33,95357073.89,93626652.88,
5/2/1990 17:00,,69426455.87,70788146.78,83545872.45,86647338.76,78438671.14,83095379.53,77009911.93,80965548.63,79758726.78,79271773.27,71417051.99,83979906.45,65058419.23,76001413.65,86045301.08,82532534.91,86540894.41,85117017.58,60760976.95,71038774.11,81202812.29,10012542.53,39674324.16,80805993.85,70751474.15,70889153.53,
5/2/1990 18:00,,14699627.4,14422016.55,14525172.14,15143228.95,13719614.69,14631004.68,14492557.12,14341317.3,14131568.44,14211149.79,13147304.42,14654624.92,8823550.376,14640312.93,15151575.14,14394682.11,15034062.84,14798353.12,671909.065,13219618.52,13324954.76,7228013.095,10017909.11,14089749.24,13308442.45,13314300.47,
5/2/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/2/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 1:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 2:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 3:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 4:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 5:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 6:00,,25505962.2,24624375.72,4393962.01,27185232.65,23795380.33,26737543.53,13506257.61,26566191.45,24689097.02,13550918.59,24665050.41,29329235.69,24336657.18,29757997.5,28226369.64,28520629.74,27563238.41,28747290.47,25091763.85,25473667.81,26719017.9,27368471.52,26513950.92,26942454.35,20091892.12,23331362.71,
5/3/1990 7:00,,78739149.67,93649433.5,15704057.29,92884995.09,83680672.2,94068337.31,88233587.07,93224396.1,86287004.7,39508418.97,86944519.07,98566903.84,86140201.4,99086178.7,96782500.1,96555689.29,96468473.24,96741209.04,87818635.23,88418193.55,91376298.71,94952131.07,92442236.06,91862464.09,77031917.32,86074079.89,
5/3/1990 8:00,,80885834.91,99642318.24,39812325.3,99758145.8,99698165.6,99757187.71,57436543.73,99770126.79,99513894.11,96840732.86,99625299.34,99535154.4,99460514.43,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,97255851.97,99735031.74,
5/3/1990 9:00,,99519718.96,99642318.24,32097172.4,99758145.8,99698165.6,99757187.71,81017325,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,99460514.43,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,99735031.74,
5/3/1990 10:00,,99519718.96,99642318.24,39326642.12,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,99460514.43,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,95543124.86,
5/3/1990 11:00,,99519718.96,99642318.24,51258110.62,99758145.8,99698165.6,99757187.71,93050308,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,99460514.43,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,87647928.23,
5/3/1990 12:00,,99519718.96,99642318.24,69778071.24,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,96722199.38,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,99735031.74,
5/3/1990 13:00,,99519718.96,99642318.24,37025214.47,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,62857993.16,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,76676004.96,
5/3/1990 14:00,,99519718.96,99642318.24,42328922.09,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,99460514.43,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,99304458.52,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,61491051.11,
5/3/1990 15:00,,94773456.18,99642318.24,44284867.65,99758145.8,99698165.6,99757187.71,99566493.02,99770126.79,99513894.11,99724651.58,99625299.34,99535154.4,75099086.29,99779469.74,99739193.3,99791696.95,99662897.23,99642733.36,54097049.63,99637201.95,99535607.42,99705938.25,99397258.33,99674870.58,99789769.96,72538879.56,
5/3/1990 16:00,,90070368.88,99642318.24,31820592.82,99758145.8,99698165.6,99757187.71,96991678.81,99538959.75,95849624.28,99094704.76,92301559.95,99535154.4,59607237.66,99779469.74,99739193.3,99791696.95,97465020.43,99642733.36,59564600.44,96855828.35,95199792.73,99705938.25,98076943.52,97808122.85,97830692.98,62477517.45,
5/3/1990 17:00,,55479425.72,85182378.68,15603106.24,84369561.22,85958099.06,83264630.86,77751816.8,82351094.54,75926005.83,80563534.79,66448552.92,85522582.24,41306417.85,87125760.85,82323327.01,82617162.29,75062089.11,83912114.77,7473565.176,76276865.8,75745702.78,84737228.03,79311390.78,79326812.82,77342557.56,11456228.68,
5/3/1990 18:00,,11045537.33,15016349.31,3561228.634,14848054.11,15174292.6,14731497.06,4848524.743,14628469.17,13756402.17,11554004.63,10852841.42,15176660.65,8139517.437,15661347.38,14717744.4,14544215.72,12032232.96,14843245.66,6334068.716,13648127.21,13495243.62,14984687.17,14032863.74,13999551.85,14001185.84,3590607.976,
5/3/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/3/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
5/4/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
