,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid,E_Grid
1/1/1990 15:00,,40517920.09,37338545.73,28533655.59,38494914.03,41207707.7,36097487.58,30164419.56,24241497.53,38872769.04,19853747.49,36700883.56,39858918.94,43593275.42,37458839.57,39829226.49,40217168.29,30214728.41,40278134.5,26077949.78,34719018.09,41944588.35,24983054.29,42057035.94,44792868.85,
1/1/1990 16:00,,24470724.17,23273000.45,6399143.802,13962270.6,24921559.53,20020901.66,10066697.4,9405261.808,22050003.64,11655139.38,22792929.85,21975394.71,26719085.23,21344238.15,18960616.32,24276743.88,10916183.67,24148939.96,16659969.91,22745005.57,27693931.01,10281319.37,26639967.99,29442735.03,
1/1/1990 17:00,,773426.289,591904.205,-370517.889,-370517.889,781414.955,325784.502,-370517.889,130530.515,590606.495,7759.85,575124.391,131893.125,1084313.328,552852.777,1125212.098,766040.201,622462.988,776598.196,801200.713,-175082.689,152693.234,-370517.889,9838.823,149108.419,
1/1/1990 18:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/1/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/1/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/1/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/1/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/1/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 1:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 2:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 3:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 4:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 5:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 6:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 7:00,,161165.394,-370517.889,158758.905,158012.969,163620.212,-370517.889,-370517.889,19388.105,-164335.884,-370517.889,160972.359,157698.254,173222.331,345442.619,573822.224,564905.87,168799.21,356857.758,1098358.504,155204.667,32229.758,-164436.512,-163473.179,165375.587,
1/2/1990 8:00,,22479499.72,8625220.287,18250122.24,15978024.85,22452665.47,18207198.42,7301845.115,23285713.82,17122154.24,7019103.849,18149706.84,17255811.9,24698025.1,24518830.07,25548114.52,25569868.28,23378746.53,24312680.76,16770113.05,22181037.53,24179454.04,21269660.09,18358635.95,26963021.12,
1/2/1990 9:00,,39621059.13,11827377.9,35674751.81,28904699.81,39543963.53,35021100.85,32496531.72,35870068.16,32253110.36,30112339.1,35370488.29,32140116.64,42934690.41,40558291.75,41986164.3,41922608.48,41808295.33,40956372.15,34681546.52,35841176.93,41865083.75,38515165.22,35898784.34,44260649.13,
1/2/1990 10:00,,54815502.16,28492862.08,49754491.4,41142944.03,53225835.8,49115759.94,36360239.6,48845006.66,48073519.28,46957604.74,49328527.07,49075385.72,56645825.05,53537707.81,55251134.86,54546053.74,55641309.57,54379022.27,43561970.04,40575871.88,56586969.13,52740136.25,53091126.12,58096081.41,
1/2/1990 11:00,,66404749.09,36641432.34,62128599.62,53308168.01,65638652.86,59647310.25,28449316.35,59945249.01,62802168.53,62478584.69,61290350.14,62229883.83,68434339.41,64620536.95,66512668.57,65222628.4,67019965.21,65497844.49,33185575.65,50278086.62,68432769.61,64599308.86,64809204.06,69617553.38,
1/2/1990 12:00,,71064509.18,19053312.39,65854907.64,57195610.49,71078945.04,64954690.35,49196785.87,67526817.37,66586407.18,68685866.13,64763159.65,67942510.8,71756697.05,69374762.03,71308835.3,69641998.04,72068056.35,70203712.82,36470429.21,64535583.18,73450741.9,69797926.12,69751276.16,74446835.66,
1/2/1990 13:00,,65971627.72,47558618.65,59874183.31,49173147.58,66108928.56,48535591.85,58065269.1,60933561.82,63435277.72,61067288.75,58967330.49,62424271.12,66614026.57,64259645.56,66028798.06,64461065.65,66927049.76,65035336.16,41826022.15,60724388.22,68762064.37,65051952.67,59748912.42,69689304.81,
1/2/1990 14:00,,54540054.96,36287985.39,52223878.89,40237694.82,54623956.43,38256652.2,33008184.3,34245271.45,51546000.89,52076920.48,51468299.45,50013353.95,55323596.56,52820587.29,54329802.05,53059502.54,54940162.44,53347384.75,36676206.17,49840217.96,57608558.09,53819290.93,45262844.8,58885956.7,
1/2/1990 15:00,,41271303.51,25669004.88,41090523.81,23482556.69,41146508.77,37580418.46,32464933.44,25855791.74,37863931.49,38627617.62,40183342.83,36855966.83,32515967.28,39501319.19,40844939.21,39782319.03,41001841.08,40002788.96,21844244.42,36741234.56,44355068.52,40415372.54,41434488.92,46252976.2,
1/2/1990 16:00,,25185302.32,16661106.02,24729169.16,3401603.48,25109514.78,21890090.86,11597188.63,10230477.12,21602699.81,22305136.79,24094148.45,21262791.85,23867036.9,23465493.88,24531963.26,24121183.11,24230627,23865728.02,8074587.541,22337506.6,28215835.43,24672691.71,19651609.43,30984571.74,
1/2/1990 17:00,,1191518.196,490016.969,923327.732,940601.087,924509.143,728298.349,-370517.889,-370517.889,469549.245,731615.724,923327.732,722029.603,754967.534,703736.147,939831.264,713709.132,770627.5,728494.316,-228075.506,-48644.055,100342.551,-228396.08,86548.224,289204.966,
1/2/1990 18:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/2/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 1:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 2:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 3:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 4:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 5:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 6:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 7:00,,161112.471,162720.583,150137.703,-370517.889,160277.091,-370517.889,-370517.889,398552.264,-166559.327,-169341.638,-370517.889,160282.488,639272.603,19769.397,426468.693,417293.258,440093.856,150912.292,25100.853,-370517.889,-163602.022,-370517.889,-164822.483,164741.639,
1/3/1990 8:00,,24799328.15,24742087.62,22096884.58,19366081.48,21310361.32,21039393.1,8518629.001,23245919.28,17304657.16,19012791.07,19153259.65,22141696.65,25298999.38,19856772.7,24972138.32,24925367.94,25276129.87,22717779.69,16772168.5,10982357.93,22221212.35,17470626.32,22700449.68,26637061.48,
1/3/1990 9:00,,42738906.12,42376967.48,38521250.88,26488747.98,38712707.87,36762870.38,32647995.49,34634883.05,32808302.23,32687863.14,26318235.86,39860497.43,42028760.13,36177191.66,41694755.94,41411247.17,42079991.4,39510024.6,29242208.42,36035739.71,39979893.32,36857214.71,39048140.36,44037689.14,
1/3/1990 10:00,,56142908.73,55827375.63,54295698.49,39383783.99,53785982.77,36079432.89,37399997.25,50397816.85,49724411.27,46467913.96,38947721.9,54192712.75,55392033.72,50408088.36,54899590.05,54233053.43,55533244.72,53110198.29,37793748.93,43365555.55,54510727.06,51924084.03,49860746.84,57579749.77,
1/3/1990 11:00,,67441068.78,67442533.53,66311523.53,61930886.45,65524080.99,41322235.32,33916403.18,61575093.27,62980504.18,49940643.28,61296689.76,65393202.54,66344929.52,63823649.05,66270425.2,64908390.41,66716053.58,64176127.08,61076661.43,55212165.97,66629575.96,65061765.59,54091668.25,68895059.84,
1/3/1990 12:00,,72305703.85,72468318.43,71116436.58,56859072.58,70390953.15,54619459.08,47763557.61,68739680.5,67889802.17,51093838.99,56281557.26,70225945.78,71277460.22,69050762.84,71047255.12,69507304.92,70890000.39,68839091.52,64484017.06,56448865,71916332.46,70726294.99,64221766.88,73727942.49,
1/3/1990 13:00,,67221577.13,67321620.44,66196145.93,50643023.05,65240012.38,38661232.88,11123378.72,64443272.54,62952574.33,52409665.3,50439805.46,65021997.89,66321170.72,51498220.71,65967649.42,64406170.5,65986792.61,63885178.92,62038666.93,50582533.52,66958257.07,65901576.05,62143590.42,69143753.35,
1/3/1990 14:00,,55618062.93,55540274.36,54676636.24,38295585.04,53778537.42,35898686.12,6725209.951,53006591.49,51300539.81,27867908.96,38266703.41,53282064.75,54864277.78,42602958.71,54320638.55,53262625.68,54649410.43,52312655.28,37736399.52,35734162.59,55729345.21,55431396.64,52580168.15,58454903.65,
1/3/1990 15:00,,42376626.09,41944204.06,41258826.07,26650668.72,40335599.63,20009186.32,25842967.67,39172586.61,37597327.4,22076803.24,26620344.17,39718795.32,41055446.76,14221893.88,40719461.15,39915289.67,40850201.58,38450807.5,21180823.66,26391826.51,42124824.29,42578278.91,39438135.89,45782546.02,
1/3/1990 16:00,,26316586.39,25623479,25190822.19,7261900.516,24477352.65,8719234.071,2041866.921,18353403.12,21845693.83,15458281.32,7114701.383,23671259.92,24619759.71,22901238.48,24424026.43,24120606.56,24396867.1,23123258.41,9569254.559,11074263.79,26197318.89,27705314.7,22551180.12,30644045.67,
1/3/1990 17:00,,1374562.508,1131003.728,1084403.61,-370517.889,880171.947,-370517.889,-370517.889,619932.408,883710.506,-370517.889,-370517.889,616463.107,917556.305,866192.116,901505.144,414358.29,931626.523,880336.014,-370517.889,-370517.889,-94478.528,97857.15,227901.689,433334.073,
1/3/1990 18:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 19:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 20:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 21:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 22:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/3/1990 23:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 0:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 1:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 2:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 3:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 4:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 5:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 6:00,,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,-370517.889,
1/4/1990 7:00,,227777.97,27320.371,20335.605,417356.612,23474.057,25054.364,-370517.889,220211.761,24743.486,-169825.397,17019.323,-370517.889,27057.278,407636.711,419305.098,-370517.889,432628.437,-370517.889,215618.46,203869.597,-165486.636,-370517.889,-166200.041,26982.705,
1/4/1990 8:00,,22850467.45,18417985.06,19576420.42,22840897.13,21278824.56,12986689.68,4010519.51,20453760.7,20444653.13,15336040.61,20923019.69,15072544.85,19895254.4,24006150.1,24330244.56,12348783.31,25865250.17,11908636.71,21124698.43,16020332.9,23303619.97,21409277.6,23850653.98,24940045.76,
1/4/1990 9:00,,42908379.44,35768486.9,35815014.96,39268875.81,37424629.46,38390220.61,28597607.25,35565193.77,38718095.8,24762459.16,37251951.01,30045051.32,37135062.81,40720638.64,41061547.34,26794952.87,42297023.16,20349368.46,37325859.34,30641889.45,39376310.62,38400464,40815994.58,42176863.04,
1/4/1990 10:00,,56858594.4,50656608.15,51340501.5,53062865.19,52287612.35,48329739.94,16123169.62,50440600.76,53261558.75,40183706.07,52814295.89,46427182.14,50280679.01,53976434.07,54754534.74,39823800.74,55654098.73,9323267.868,51062186.96,46703420.23,53388928.2,51166760.66,54178344.46,55779131.75,
1/4/1990 11:00,,67823502.08,65834678.69,65318500.72,65636899.98,64832539.4,57809219.72,23461621.74,63381582.76,64451584.32,55786721.84,65676895.46,62278570.41,65003020.42,65030308.03,66291315.65,52972388.09,66724462.92,5082180.405,62610575.42,58900958.43,66909058.48,63990775.28,65787714.91,67118035.77,
1/4/1990 12:00,,72641540.01,73245043.27,70289838.47,70895250.7,69828831.36,71228529.96,17644850.14,70328768.82,69321792.62,64308750.89,70853647.06,69357124.43,70904070.91,69927016.85,71247462.49,57363205.11,71429635.94,23086938.96,67189447.2,64255190.77,71872860.84,70208213.09,70806624.64,72060483.02,
1/4/1990 13:00,,67551655.46,68008017.56,65291917.57,65979778.87,64779054.75,67156208.84,45463482.2,65869841.35,64375890.8,53314277.87,66182166.22,64362720.63,63853918.1,65051420.14,66158571.29,51818981.17,66498636.1,12586389.02,62270574.24,59434900.49,67220585.75,66245992.64,66247996.01,67483546.22,
1/4/1990 14:00,,56195792.18,56163912.78,53850829.71,54437208.03,53277431.28,53582749.49,44072423.07,54515103.76,52746689.94,42498314.43,54761843.32,52303082.55,49971901.95,53339037.44,54379859.33,40275594.62,54926166.64,34432751.29,50741728.56,48406795.44,56120791.97,55566344.64,55515468.54,56807359.87,
